time_s,sport,exercise,camera_view,phase,pose_status,left_hip_angle_deg,right_hip_angle_deg,left_knee_angle_deg,right_knee_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,left_elbow_angle_deg,right_elbow_angle_deg,trunk_lean_angle_deg,athlete_depth_m,center_depth_m,barbell_detected,barbell_x_px,barbell_y_px,barbell_horizontal_displacement_px,barbell_vertical_displacement_px,barbell_vertical_velocity_px_s,barbell_horizontal_velocity_px_s,barbell_max_height_px,barbell_x_m,barbell_y_m,barbell_z_depth_m,barbell_horizontal_displacement_m,barbell_vertical_displacement_m,barbell_vertical_velocity_m_s,barbell_horizontal_velocity_m_s,barbell_max_height_m
1.616,Weightlifting,Snatch,Side View,Setup,Detected,,38.56,,111.81,,119.94,,60.7,,139.79,99.87,3.802,7.652,True,203.0,424.0,,,,,,-0.6446,0.9498,3.222,,,,,
1.696,Weightlifting,Snatch,Side View,Setup,Detected,,37.01,,106.76,,119.67,,68.14,,128.15,100.67,3.802,7.652,True,202.0,424.0,,,,,,-0.6498,0.9498,3.222,,,,,
1.791,Weightlifting,Snatch,Side View,Setup,Detected,,36.32,,108.69,,122.29,,68.82,,131.16,100.67,3.733,7.288,True,201.0,423.0,,,,,,-0.662,0.9546,3.256,,,,,
1.888,Weightlifting,Snatch,Side View,Setup,Detected,,36.47,,112.15,,122.13,,65.43,,131.03,100.67,3.733,7.288,True,202.0,423.0,,,,,,-0.6567,0.9546,3.256,,,,,
1.98,Weightlifting,Snatch,Side View,Setup,Detected,,36.38,,108.24,,119.72,,61.63,,125.07,100.34,3.71,7.288,True,202.0,423.0,,,,,,-0.6533,0.9496,3.239,,,,,
2.075,Weightlifting,Snatch,Side View,Setup,Detected,,35.75,,106.67,,118.77,,60.58,,126.67,100.34,3.71,7.288,True,202.0,424.0,,,,,,-0.6533,0.9548,3.239,,,,,
2.17,Weightlifting,Snatch,Side View,Setup,Detected,,34.33,,106.56,,117.87,,59.48,,125.19,100.75,3.71,7.202,True,202.0,424.0,,,,,,-0.643,0.9398,3.188,,,,,
2.263,Weightlifting,Snatch,Side View,Setup,Detected,,35.86,,106.34,,119.79,,61.27,,134.19,100.59,3.71,7.202,True,202.0,424.0,,,,,,-0.643,0.9398,3.188,,,,,
2.359,Weightlifting,Snatch,Side View,Setup,Detected,,35.41,,107.15,,119.88,,61.14,,137.85,100.52,3.733,7.202,True,202.0,424.0,,,,,,-0.6533,0.9548,3.239,,,,,
2.451,Weightlifting,Snatch,Side View,Setup,Detected,,34.82,,106.11,,117.32,,58.28,,131.1,100.05,3.733,7.202,True,202.0,424.0,,,,,,-0.6533,0.9548,3.239,,,,,
2.543,Weightlifting,Snatch,Side View,Setup,Detected,,34.68,,106.97,,116.18,,59.41,,132.09,100.12,3.756,7.749,True,202.0,423.0,,,,,,-0.6533,0.9496,3.239,,,,,
2.63,Weightlifting,Snatch,Side View,Setup,Detected,,34.88,,105.44,,117.25,,62.9,,136.38,99.33,3.733,7.749,True,203.0,424.0,,,,,,-0.648,0.9548,3.239,,,,,
2.72,Weightlifting,Snatch,Side View,Setup,Detected,,34.42,,105.75,,116.69,,64.73,,138.07,98.81,3.756,7.288,True,203.0,424.0,,,,,,-0.648,0.9548,3.239,,,,,
2.813,Weightlifting,Snatch,Side View,Setup,Detected,,34.08,,107.69,,118.05,,59.57,,131.42,99.26,3.756,7.288,True,203.0,423.0,,,,,,-0.6514,0.9546,3.256,,,,,
2.893,Weightlifting,Snatch,Side View,Setup,Detected,,33.46,,107.94,,115.27,,57.54,,126.93,99.33,3.756,7.466,True,203.0,423.0,,,,,,-0.6446,0.9446,3.222,,,,,
2.985,Weightlifting,Snatch,Side View,Setup,Detected,,33.86,,110.52,,116.67,,59.33,,127.93,100.52,3.756,7.466,True,203.0,424.0,,,,,,-0.6446,0.9498,3.222,,,,,
3.071,Weightlifting,Snatch,Side View,Setup,Detected,,34.48,,111.67,,117.19,,60.21,,126.69,100.52,3.733,7.558,True,202.0,423.0,,,,,,-0.6567,0.9546,3.256,,,,,
3.166,Weightlifting,Snatch,Side View,Setup,Detected,,34.48,,107.97,,115.56,,61.86,,123.52,100.67,3.733,7.558,True,203.0,424.0,,,,,,-0.6514,0.9598,3.256,,,,,
3.258,Weightlifting,Snatch,Side View,Setup,Detected,,33.89,,106.46,,116.83,,62.65,,123.1,100.82,3.756,7.749,True,202.0,423.0,,,,,,-0.6498,0.9446,3.222,,,,,
3.357,Weightlifting,Snatch,Side View,Setup,Detected,,33.89,,107.84,,116.03,,64.68,,132.07,101.23,3.756,7.749,True,204.0,423.0,,,,,,-0.6394,0.9446,3.222,,,,,
3.457,Weightlifting,Snatch,Side View,Setup,Detected,,34.48,,108.43,,113.96,,67.55,,138.6,100.82,3.779,7.652,True,203.0,423.0,,,,,,-0.6378,0.9346,3.188,,,,,
3.557,Weightlifting,Snatch,Side View,Setup,Detected,,34.48,,108.43,,112.25,,68.25,,141.14,101.23,3.779,7.652,True,203.0,423.0,,,,,,-0.6378,0.9346,3.188,,,,,
3.667,Weightlifting,Snatch,Side View,Setup,Detected,,33.69,,109.36,,115.27,,68.34,,140.45,101.15,3.733,7.849,True,203.0,423.0,,,,,,-0.648,0.9496,3.239,,,,,
3.781,Weightlifting,Snatch,Side View,Setup,Detected,,35.36,,108.56,,117.75,,64.12,,134.79,100.59,3.733,7.849,True,204.0,423.0,,,,,,-0.6462,0.9546,3.256,,,,,
3.902,Weightlifting,Snatch,Side View,Setup,Detected,,35.17,,107.22,,118.77,,65.17,,137.32,100.92,3.756,8.055,True,203.0,422.0,,,,,,-0.6446,0.9394,3.222,,,,,
4.008,Weightlifting,Snatch,Side View,Setup,Detected,,35.36,,108.56,,118.59,,64.4,,126.42,100.84,3.756,8.055,True,204.0,423.0,,,,,,-0.6394,0.9446,3.222,,,,,
4.122,Weightlifting,Snatch,Side View,Setup,Detected,,35.36,,109.48,,116.01,,64.4,,123.61,100.84,3.756,7.749,True,203.0,423.0,,,,,,-0.6412,0.9396,3.205,,,,,
4.229,Weightlifting,Snatch,Side View,Setup,Detected,,35.82,,106.72,,121.71,,64.26,,141.68,100.99,3.756,7.749,True,204.0,424.0,,,,,,-0.6327,0.9398,3.188,,,,,
4.334,Weightlifting,Snatch,Side View,Setup,Detected,,35.67,,105.23,,122.47,,65.42,,147.03,100.75,3.779,7.466,True,204.0,423.0,,,,,,-0.636,0.9396,3.205,,,,,
4.43,Weightlifting,Snatch,Side View,Setup,Detected,,35.82,,110.99,,113.38,,65.28,,136.16,101.07,3.802,7.466,True,203.0,423.0,,,,,,-0.6412,0.9396,3.205,,,,,
4.534,Weightlifting,Snatch,Side View,Setup,Detected,,35.01,,112.71,,113.39,,66.06,,131.91,101.07,3.779,7.951,True,205.0,424.0,,,,,,-0.6275,0.9398,3.188,,,,,
4.636,Weightlifting,Snatch,Side View,Setup,Detected,,34.45,,112.91,,110.46,,67.11,,137.82,101.07,3.779,7.951,True,204.0,423.0,,,,,,-0.636,0.9396,3.205,,,,,
4.757,Weightlifting,Snatch,Side View,Setup,Detected,,34.48,,111.93,,111.93,,67.55,,138.9,101.15,3.756,7.558,True,204.0,422.0,,,,,,-0.6327,0.9295,3.188,,,,,
4.858,Weightlifting,Snatch,Side View,Setup,Detected,,32.5,,108.13,,113.14,,66.53,,130.69,101.39,3.756,7.558,True,204.0,422.0,,,,,,-0.6327,0.9295,3.188,,,,,
4.964,Weightlifting,Snatch,Side View,Setup,Detected,,32.31,,108.3,,116.48,,67.32,,126.13,101.78,3.802,7.558,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
5.061,Weightlifting,Snatch,Side View,Setup,Detected,,33.41,,109.63,,115.75,,70.27,,140.52,100.77,3.802,7.558,True,204.0,423.0,,,,,,-0.6394,0.9446,3.222,,,,,
5.157,Weightlifting,Snatch,Side View,Setup,Detected,,33.41,,110.95,,115.12,,69.57,,142.23,101.23,3.756,7.558,True,204.0,423.0,,,,,,-0.6428,0.9496,3.239,,,,,
5.266,Weightlifting,Snatch,Side View,Setup,Detected,,33.57,,112.01,,117.01,,70.66,,144.08,100.84,3.756,7.558,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
5.373,Weightlifting,Snatch,Side View,Setup,Detected,,34.2,,109.23,,115.33,,70.66,,143.84,100.92,3.71,8.055,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
5.469,Weightlifting,Snatch,Side View,Setup,Detected,,35.34,,112.65,,115.88,,68.37,,142.02,100.59,3.71,8.055,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
5.563,Weightlifting,Snatch,Side View,Setup,Detected,,36.54,,114.78,,114.86,,67.27,,138.9,100.2,3.802,7.951,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
5.672,Weightlifting,Snatch,Side View,Setup,Detected,,35.84,,114.81,,115.43,,66.33,,139.84,100.67,3.802,7.951,True,204.0,422.0,,,,,,-0.6428,0.9444,3.239,,,,,
5.78,Weightlifting,Snatch,Side View,Setup,Detected,,35.06,,114.42,,115.05,,64.55,,137.28,101.07,3.756,7.376,True,205.0,422.0,,,,,,-0.6375,0.9444,3.239,,,,,
5.887,Weightlifting,Snatch,Side View,Setup,Detected,,33.07,,112.62,,114.47,,64.28,,134.5,101.55,3.756,7.376,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
5.997,Weightlifting,Snatch,Side View,Setup,Detected,,33.07,,112.62,,116.2,,65.06,,135.28,101.47,3.802,7.749,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
6.103,Weightlifting,Snatch,Side View,Setup,Detected,,33.69,,114.02,,109.59,,66.09,,125.14,100.99,3.802,7.749,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
6.215,Weightlifting,Snatch,Side View,Setup,Detected,,34.32,,114.44,,111.35,,67.15,,124.45,101.39,3.802,7.749,True,205.0,423.0,,,,,,-0.6342,0.9446,3.222,,,,,
6.314,Weightlifting,Snatch,Side View,Setup,Detected,,31.88,,112.61,,110.23,,67.15,,125.09,100.92,3.802,7.749,True,205.0,423.0,,,,,,-0.6342,0.9446,3.222,,,,,
6.434,Weightlifting,Snatch,Side View,Setup,Detected,,31.46,,112.91,,111.1,,66.99,,129.03,100.84,3.826,7.849,True,205.0,423.0,,,,,,-0.6342,0.9446,3.222,,,,,
6.544,Weightlifting,Snatch,Side View,Setup,Detected,,32.22,,114.17,,110.75,,66.96,,140.24,100.45,3.826,7.849,True,205.0,423.0,,,,,,-0.6342,0.9446,3.222,,,,,
6.657,Weightlifting,Snatch,Side View,Setup,Detected,,32.48,,116.59,,111.65,,67.88,,145.95,100.92,3.802,7.749,True,206.0,423.0,,,,,,-0.629,0.9446,3.222,,,,,
6.763,Weightlifting,Snatch,Side View,Setup,Detected,,32.48,,112.81,,106.28,,67.15,,124.9,100.92,3.802,7.749,True,206.0,424.0,,,,,,-0.629,0.9498,3.222,,,,,
6.874,Weightlifting,Snatch,Side View,Setup,Detected,,33.07,,114.04,,108.52,,65.32,,119.43,100.59,3.802,7.288,True,207.0,424.0,,,,,,-0.6205,0.9448,3.205,,,,,
6.986,Weightlifting,Snatch,Side View,Setup,Detected,,33.39,,113.84,,110.87,,63.36,,120.9,100.45,3.802,7.288,True,207.0,424.0,,,,,,-0.6205,0.9448,3.205,,,,,
7.085,Weightlifting,Snatch,Side View,Setup,Detected,,33.39,,114.23,,109.3,,63.36,,120.9,100.45,3.826,7.558,True,207.0,424.0,,,,,,-0.6238,0.9498,3.222,,,,,
7.182,Weightlifting,Snatch,Side View,Setup,Detected,,33.54,,114.23,,109.3,,61.38,,121.5,100.77,3.85,7.558,True,206.0,424.0,,,,,,-0.6257,0.9448,3.205,,,,,
7.278,Weightlifting,Snatch,Side View,Setup,Detected,,33.54,,114.23,,109.3,,62.4,,124.3,100.77,3.802,7.466,True,207.0,424.0,,,,,,-0.6205,0.9448,3.205,,,,,
7.373,Weightlifting,Snatch,Side View,Setup,Detected,,33.53,,115.61,,109.1,,63.45,,128.56,100.38,3.802,7.466,True,207.0,424.0,,,,,,-0.6205,0.9448,3.205,,,,,
7.47,Weightlifting,Snatch,Side View,Setup,Detected,,32.14,,114.98,,109.1,,64.46,,130.76,100.77,3.802,7.749,True,207.0,424.0,,,,,,-0.6238,0.9498,3.222,,,,,
7.558,Weightlifting,Snatch,Side View,Setup,Detected,,30.62,,115.8,,114.07,,61.22,,120.87,101.15,3.802,7.749,True,207.0,424.0,,,,,,-0.6238,0.9498,3.222,,,,,
7.65,Weightlifting,Snatch,Side View,Setup,Detected,,29.1,,115.21,,114.07,,60.31,,117.19,101.62,3.826,7.749,True,207.0,424.0,,,,,,-0.6205,0.9448,3.205,,,,,
7.748,Weightlifting,Snatch,Side View,Setup,Detected,,32.01,,114.69,,112.33,,62.3,,126.96,101.15,3.826,7.749,True,208.0,423.0,,,,,,-0.6185,0.9446,3.222,,,,,
7.846,Weightlifting,Snatch,Side View,Setup,Detected,,32.19,,112.87,,112.83,,64.4,,131.7,101.15,3.802,8.163,True,209.0,424.0,,,,,,-0.6166,0.9548,3.239,,,,,
7.939,Weightlifting,Snatch,Side View,Setup,Detected,,33.66,,113.43,,111.1,,63.23,,130.6,100.3,3.802,8.163,True,208.0,424.0,,,,,,-0.6218,0.9548,3.239,,,,,
8.03,Weightlifting,Snatch,Side View,Setup,Detected,,33.63,,114.67,,114.09,,63.23,,130.6,100.3,3.756,7.652,True,208.0,424.0,,,,,,-0.6153,0.9448,3.205,,,,,
8.127,Weightlifting,Snatch,Side View,Setup,Detected,,34.39,,114.67,,114.09,,63.5,,126.34,99.92,3.756,7.652,True,208.0,424.0,,,,,,-0.6153,0.9448,3.205,,,,,
8.217,Weightlifting,Snatch,Side View,Setup,Detected,,34.39,,114.67,,114.09,,63.5,,125.73,99.92,3.802,8.273,True,208.0,423.0,,,,,,-0.6251,0.9546,3.256,,,,,
8.3,Weightlifting,Snatch,Side View,Setup,Detected,,34.64,,115.94,,110.09,,65.4,,127.28,99.4,3.802,8.273,True,209.0,424.0,,,,,,-0.6166,0.9548,3.239,,,,,
8.389,Weightlifting,Snatch,Side View,Setup,Detected,,36.57,,120.8,,109.52,,66.52,,128.99,99.4,3.779,7.749,True,209.0,423.0,,,,,,-0.6133,0.9446,3.222,,,,,
8.483,Weightlifting,Snatch,Side View,Setup,Detected,,34.51,,120.89,,113.96,,62.19,,134.76,99.78,3.779,7.749,True,209.0,423.0,,,,,,-0.6133,0.9446,3.222,,,,,
8.567,Weightlifting,Snatch,Side View,Setup,Detected,,34.38,,123.27,,116.34,,59.5,,134.01,99.85,3.756,7.652,True,209.0,424.0,,,,,,-0.6038,0.9351,3.172,,,,,
8.66,Weightlifting,Snatch,Side View,Setup,Detected,,35.17,,122.74,,115.14,,59.37,,121.1,99.78,3.756,7.652,True,209.0,424.0,,,,,,-0.6038,0.9351,3.172,,,,,
8.761,Weightlifting,Snatch,Side View,Setup,Detected,,35.17,,122.74,,117.21,,58.52,,117.53,99.78,3.802,7.652,True,209.0,423.0,,,,,,-0.6133,0.9446,3.222,,,,,
8.853,Weightlifting,Snatch,Side View,Setup,Detected,,35.17,,122.99,,117.46,,58.52,,124.22,99.4,3.802,7.652,True,210.0,424.0,,,,,,-0.6081,0.9498,3.222,,,,,
8.951,Weightlifting,Snatch,Side View,Setup,Detected,,34.52,,121.18,,119.98,,58.52,,125.56,99.4,3.756,7.118,True,211.0,424.0,,,,,,-0.5997,0.9448,3.205,,,,,
9.047,Weightlifting,Snatch,Side View,Setup,Detected,,35.94,,125.64,,115.53,,55.62,,121.44,98.95,3.756,7.118,True,211.0,424.0,,,,,,-0.5997,0.9448,3.205,,,,,
9.15,Weightlifting,Snatch,Side View,Setup,Detected,,36.47,,125.42,,113.4,,54.83,,120.96,99.4,3.779,7.558,True,210.0,423.0,,,,,,-0.6145,0.9546,3.256,,,,,
9.249,Weightlifting,Snatch,Side View,Setup,Detected,,33.92,,117.66,,112.2,,53.92,,123.47,99.33,3.779,7.558,True,211.0,424.0,,,,,,-0.6092,0.9598,3.256,,,,,
9.347,Weightlifting,Snatch,Side View,Setup,Detected,,33.32,,115.05,,113.53,,53.92,,123.47,99.4,3.756,7.652,True,211.0,423.0,,,,,,-0.6029,0.9446,3.222,,,,,
9.437,Weightlifting,Snatch,Side View,Setup,Detected,,32.58,,116.05,,110.77,,54.72,,124.36,99.33,3.756,7.652,True,212.0,424.0,,,,,,-0.5945,0.9448,3.205,,,,,
9.533,Weightlifting,Snatch,Side View,Setup,Detected,,32.58,,116.05,,110.77,,55.57,,126.87,99.27,3.779,7.466,True,212.0,424.0,,,,,,-0.5945,0.9448,3.205,,,,,
9.631,Weightlifting,Snatch,Side View,Setup,Detected,,33.18,,121.81,,111.08,,54.72,,124.36,99.33,3.779,7.466,True,213.0,425.0,,,,,,-0.5893,0.95,3.205,,,,,
9.723,Weightlifting,Snatch,Side View,Setup,Detected,,33.92,,124.12,,110.11,,54.83,,125.22,98.95,3.802,7.202,True,213.0,424.0,,,,,,-0.5924,0.9498,3.222,,,,,
9.831,Weightlifting,Snatch,Side View,Setup,Detected,,31.27,,112.21,,118.4,,55.69,,116.83,98.95,3.802,7.202,True,214.0,424.0,,,,,,-0.5872,0.9498,3.222,,,,,
9.93,Weightlifting,Snatch,Side View,Setup,Detected,,30.57,,111.11,,120.47,,55.69,,112.66,98.95,3.779,7.037,True,214.0,424.0,,,,,,-0.5872,0.9498,3.222,,,,,
10.023,Weightlifting,Snatch,Side View,Setup,Detected,,31.93,,114.19,,114.83,,56.39,,113.49,98.83,3.779,7.037,True,214.0,423.0,,,,,,-0.5872,0.9446,3.222,,,,,
10.126,Weightlifting,Snatch,Side View,Setup,Detected,,32.57,,118.6,,116.57,,58.17,,118.81,98.89,3.802,7.466,True,215.0,424.0,,,,,,-0.5759,0.9398,3.188,,,,,
10.232,Weightlifting,Snatch,Side View,Setup,Detected,,31.3,,122.36,,109.24,,57.27,,123.53,98.89,3.802,7.466,True,215.0,424.0,,,,,,-0.5759,0.9398,3.188,,,,,
10.319,Weightlifting,Snatch,Side View,Setup,Detected,,30.69,,121.13,,109.78,,57.27,,125.03,98.89,3.826,7.376,True,215.0,423.0,,,,,,-0.5851,0.9496,3.239,,,,,
10.414,Weightlifting,Snatch,Side View,Setup,Detected,,30.57,,121.31,,116.13,,59.23,,135.31,98.89,3.826,7.376,True,215.0,423.0,,,,,,-0.5851,0.9496,3.239,,,,,
10.511,Weightlifting,Snatch,Side View,Setup,Detected,,30.57,,120.2,,113.49,,60.98,,141.15,98.89,3.756,7.466,True,215.0,423.0,,,,,,-0.5759,0.9346,3.188,,,,,
10.6,Weightlifting,Snatch,Side View,Setup,Detected,,32.5,,115.52,,116.2,,58.3,,132.35,98.51,3.756,7.466,True,216.0,423.0,,,,,,-0.5707,0.9346,3.188,,,,,
10.707,Weightlifting,Snatch,Side View,Setup,Detected,,33.15,,113.69,,113.74,,58.3,,132.13,98.51,3.779,7.558,True,216.0,423.0,,,,,,-0.5798,0.9496,3.239,,,,,
10.815,Weightlifting,Snatch,Side View,Setup,Detected,,31.92,,,,,,59.45,,138.07,97.75,3.779,7.558,True,217.0,423.0,,,,,,-0.5746,0.9496,3.239,,,,,
10.912,Weightlifting,Snatch,Side View,Setup,Detected,,30.6,,,,,,59.45,,138.07,97.75,3.826,7.118,True,217.0,423.0,,,,,,-0.5716,0.9446,3.222,,,,,
11.02,Weightlifting,Snatch,Side View,Setup,Detected,,30.69,,,,,,61.25,,143.75,98.08,3.85,7.118,True,218.0,423.0,,,,,,-0.5664,0.9446,3.222,,,,,
11.134,Weightlifting,Snatch,Side View,Setup,Detected,,31.18,,,,,,63.51,,147.91,98.51,3.85,7.037,True,218.0,423.0,,,,,,-0.5694,0.9496,3.239,,,,,
11.243,Weightlifting,Snatch,Side View,Setup,Detected,,33.37,,113.93,,115.37,,64.3,,150.72,96.98,3.85,7.037,True,218.0,423.0,,,,,,-0.5694,0.9496,3.239,,,,,
11.338,Weightlifting,Snatch,Side View,Setup,Detected,,34.05,,115.51,,112.59,,64.3,,145.95,96.98,3.826,7.849,True,219.0,423.0,,,,,,-0.5611,0.9446,3.222,,,,,
11.43,Weightlifting,Snatch,Side View,Setup,Detected,,34.73,,115.59,,109.93,,63.57,,152.35,96.98,3.826,7.849,True,218.0,422.0,,,,,,-0.5694,0.9444,3.239,,,,,
11.525,Weightlifting,Snatch,Side View,Setup,Detected,,34.83,,115.29,,109.62,,63.46,,159.26,96.93,3.802,7.466,True,219.0,423.0,,,,,,-0.5641,0.9496,3.239,,,,,
11.616,Weightlifting,Snatch,Side View,Setup,Detected,,34.74,,115.78,,111.9,,55.8,,132.59,96.55,3.802,7.466,True,220.0,423.0,,,,,,-0.5589,0.9496,3.239,,,,,
11.715,Weightlifting,Snatch,Side View,Setup,Detected,,35.4,,116.94,,110.17,,53.24,,122.74,96.13,3.826,7.652,True,220.0,423.0,,,,,,-0.5559,0.9446,3.222,,,,,
11.81,Weightlifting,Snatch,Side View,Setup,Detected,,35.35,,,,,,50.61,,121.77,96.51,3.826,7.652,True,221.0,423.0,,,,,,-0.5507,0.9446,3.222,,,,,
11.902,Weightlifting,Snatch,Side View,Setup,Detected,,35.35,,,,,,50.61,,121.77,96.51,3.779,7.849,True,222.0,423.0,,,,,,-0.5426,0.9396,3.205,,,,,
11.997,Weightlifting,Snatch,Side View,Setup,Detected,,34.79,,,,,,56.81,,146.34,96.17,3.756,7.849,True,222.0,423.0,,,,,,-0.5426,0.9396,3.205,,,,,
12.097,Weightlifting,Snatch,Side View,Setup,Detected,,34.83,,116.37,,112.77,,59.58,,154.73,96.17,3.85,7.466,True,222.0,423.0,,,,,,-0.5512,0.9546,3.256,,,,,
12.202,Weightlifting,Snatch,Side View,Setup,Detected,,34.38,,115.9,,111.27,,62.59,,164.45,96.13,3.85,7.466,True,223.0,423.0,,,,,,-0.546,0.9546,3.256,,,,,
12.307,Weightlifting,Snatch,Side View,Setup,Detected,,35.52,,117.15,,111.68,,63.8,,163.21,96.17,3.826,7.951,True,223.0,423.0,,,,,,-0.5403,0.9446,3.222,,,,,
12.415,Weightlifting,Snatch,Side View,Setup,Detected,,38.13,,123.19,,116.63,,54.92,,128.15,96.17,3.826,7.951,True,223.0,423.0,,,,,,-0.5403,0.9446,3.222,,,,,
12.509,Weightlifting,Snatch,Side View,Setup,Detected,,38.82,,126.23,,116.31,,52.34,,116.66,96.13,3.826,7.466,True,223.0,423.0,,,,,,-0.5346,0.9346,3.188,,,,,
12.61,Weightlifting,Snatch,Side View,Setup,Detected,,38.1,,125.3,,114.07,,58.66,,144.88,96.51,3.826,7.466,True,224.0,423.0,,,,,,-0.5294,0.9346,3.188,,,,,
12.711,Weightlifting,Snatch,Side View,Setup,Detected,,36.82,,121.91,,112.08,,59.57,,151.02,96.47,3.826,7.652,True,224.0,422.0,,,,,,-0.5379,0.9444,3.239,,,,,
12.808,Weightlifting,Snatch,Side View,Setup,Detected,,37.39,,123.71,,113.19,,55.71,,128.61,96.51,3.826,7.652,True,224.0,422.0,,,,,,-0.5379,0.9444,3.239,,,,,
12.9,Weightlifting,Snatch,Side View,Setup,Detected,,36.66,,123.46,,112.93,,53.85,,120.75,96.51,3.826,8.163,True,224.0,422.0,,,,,,-0.5351,0.9394,3.222,,,,,
